matricula;EMPRESA;TITULO DO CARGO;DESC. SITUACAO_principal;sindicato;DIAS DE FÉRIAS;DATA DEMISSÃO;COMUNICADO DE DESLIGAMENTO;Admissão;cargo_admissao;elegivel_beneficio;DESC. SITUACAO_afastamento;estado_sindicato;valor_sindicato;dias_uteis;deve_receber_beneficio;DIAS A RECEBER
32314;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32331;1410.0;DESIGNER UX/UI III;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32336;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32337;1410.0;ASSISTENTE DE ADMINISTRACAO DE PESSOAS;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32343;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32344;1410.0;ASSISTENTE DE BPO I;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;15.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;6.0
32351;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32356;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32369;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32380;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32383;1410.0;ASSISTENTE DE BPO II;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;30.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;0.0
32385;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32388;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32389;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32407;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32420;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32423;1410.0;ANALISTA DE DADOS III;Férias;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;10.0;;;;;Sim;;;;22.0;True;12.0
32434;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32441;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32449;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32455;1410.0;LIDER DE SAP;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32456;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32462;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32472;1410.0;DESENVOLVEDOR I;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32473;1410.0;LIDER DE BPO;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;15.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;6.0
32479;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32480;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32482;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32488;1410.0;GERENTE DE PROJETOS II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32497;1410.0;ANALISTA ADMINISTRATIVO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32508;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32528;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32532;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32535;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32536;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32538;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32539;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32549;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32552;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32562;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32563;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
32577;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32585;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32589;1410.0;DESENVOLVEDOR II;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;30.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;0.0
32592;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32594;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32614;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32622;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32625;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32639;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32640;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32655;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32662;1410.0;DEVELOPER III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32672;1410.0;AGILE MASTER;Férias;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;5.0;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;16.0
32677;1410.0;ANALISTA DE SUPORTE III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32690;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32701;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32702;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32707;1410.0;DESENVOLVEDOR DE RPA I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32709;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32716;1410.0;TECH LEAD I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32726;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32728;1410.0;ASSISTENTE DE BPO III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32747;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32751;1410.0;ANALISTA CONTABIL-FISCAL III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32752;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32760;1410.0;ANALISTA DE SUPORTE II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32761;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS II;Férias;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;10.0;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;11.0
32764;1410.0;DESIGNER UX/UI III;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32767;1410.0;ANALISTA DE SEGURANCA DA INFORMACAO II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32776;1410.0;CONSULTOR FUNCIONAL SAP II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32778;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32783;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32786;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32787;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32789;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32795;1410.0;ANALISTA DE COMUNICACAO E MARKETING III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32798;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32803;1410.0;ANALISTA DE SEGURANCA DA INFORMACAO II;Férias;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;5.0;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;16.0
32805;1410.0;ASSISTENTE DE BPO I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
32812;1410.0;ANALISTA DE SUPORTE II;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32822;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE I;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32825;1410.0;GERENTE DE PROJETOS I;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32848;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32855;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32867;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32868;1410.0;ANALISTA DE PMO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32879;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32880;1410.0;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
32881;1410.0;DESENVOLVEDOR III;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32902;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32903;1410.0;ENGENHEIRO DE DADOS I;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
32915;1410.0;ANALISTA DE SUPORTE I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32916;1410.0;ANALISTA DE SUPORTE I;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32917;1410.0;ANALISTA DE SUPORTE I;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32920;1410.0;ANALISTA DE QUALIDADE DE SOFTWARE I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32923;1410.0;ANALISTA DE SUPORTE I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32926;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32929;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32935;1410.0;ANALISTA DE SUPORTE I;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32938;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32948;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32957;1410.0;DESENVOLVEDOR III;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
32974;1410.0;AGILE MASTER;Trabalhando;SINDPD RJ - SINDICATO PROFISSIONAIS DE PROC DADOS DO RIO DE JANEIRO;;;;;;Sim;;Rio de Janeiro;R$ 35.00;21.0;True;21.0
32975;1410.0;DESIGNER UX/UI II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
32982;1410.0;ANALISTA DE SISTEMAS E NEGOCIOS III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
32992;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
33007;1410.0;PRODUCT OWNER III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
33011;1410.0;DESENVOLVEDOR II;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
33016;1410.0;LIDER DE BPO;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
33017;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
33018;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
33019;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
33021;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
33022;1410.0;ASSISTENTE DE BPO II;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
33034;1410.0;CONSULTOR DE IMPLEMENTACAO III;Trabalhando;SINDPD SP - SIND.TRAB.EM PROC DADOS E EMPR.EMPRESAS PROC DADOS ESTADO DE SP.;;;;;;Sim;;;;22.0;True;22.0
33040;1410.0;COORDENADOR DE GESTAO DA MUDANCA;Trabalhando;SITEPD PR - SIND DOS TRAB EM EMPR PRIVADAS DE PROC DE DADOS DE CURITIBA E REGIAO METROPOLITANA;;;;;;Sim;;;;22.0;True;22.0
33042;1410.0;ASSISTENTE DE BPO I;Trabalhando;SINDPPD RS - SINDICATO DOS TRAB. EM PROC. DE DADOS RIO GRANDE DO SUL;;;;;;Sim;;Rio Grande do Sul;R$ 35.00;21.0;True;21.0
